,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,amenities,price,minimum_nights,number_of_reviews,review_score,room_type,bathroom,geometry,index_right,neighbourhood,"Rate per 100,000 population",area,nearby_attractions_count,nearby_restaurants_count,nearby_amenities_count,nearby_transportaion_count,buildings_density,restaurant_types_score,transportaion_avalibility_score,price_bins
7087,1,1,-37.82518,144.96115,2,1.0,1.0,,201.0,3,61,4.986714503200689,0,2,POINT (144.96115 -37.82518),24,melbourne,15451.8,0.0038540823919998588,493,488,12,4,2693,1.0,0.3333333333333333,4
7090,1,1,-37.81557,144.96297,2,0.0,1.0,,247.0,1,1,4.999999999999999,2,3,POINT (144.96297 -37.81557),24,melbourne,15451.8,0.0038540823919998588,495,1182,138,24,4979,1.0,0.5,4
7094,1,1,-37.78508,144.95621,2,1.0,1.0,,249.0,28,0,0.0,0,2,POINT (144.95621 -37.78508),24,melbourne,15451.8,0.0038540823919998588,491,23,7,3,797,0.6,0.16666666666666666,4
7100,1,1,-37.815,144.95367,5,1.0,2.0,,118.0,1,52,4.5955214113520295,0,2,POINT (144.95367 -37.815),24,melbourne,15451.8,0.0038540823919998588,487,628,33,37,4073,1.0,0.6666666666666666,2
7106,1,1,-37.8261053,144.9566748,4,2.0,2.0,,160.0,1,65,4.549739530504788,0,5,POINT (144.9566748 -37.8261053),24,melbourne,15451.8,0.0038540823919998588,482,368,6,11,2774,1.0,0.3333333333333333,3
7109,1,1,-37.81414,144.93933,2,1.0,1.0,,139.0,2,73,4.638982776775823,0,2,POINT (144.93933 -37.81414),24,melbourne,15451.8,0.0038540823919998588,476,110,21,5,1084,0.8,0.3333333333333333,2
7110,1,1,-37.810116,144.958725,5,2.0,3.0,,181.0,1,129,4.898961589495258,0,8,POINT (144.958725 -37.810116),24,melbourne,15451.8,0.0038540823919998588,489,987,23,15,5691,1.0,0.3333333333333333,3
7112,1,1,-37.78981,144.92116,2,1.0,1.0,,108.0,2,54,4.707570051846671,0,2,POINT (144.92116 -37.78981),24,melbourne,15451.8,0.0038540823919998588,253,61,13,7,5135,0.9,0.3333333333333333,2
7114,1,1,-37.80586,144.96072,6,2.0,3.0,,194.0,1,96,4.94824532817413,0,8,POINT (144.96072 -37.80586),24,melbourne,15451.8,0.0038540823919998588,494,784,33,5,4581,1.0,0.3333333333333333,3
7121,1,0,-37.812054,144.960648,6,3.0,4.0,,351.0,2,150,4.9450109380590375,0,5,POINT (144.960648 -37.812054),24,melbourne,15451.8,0.0038540823919998588,490,1147,42,22,5583,1.0,0.5,7
7130,1,1,-37.80327,144.95562,2,1.0,1.0,,165.0,7,12,4.9002111446651675,0,2,POINT (144.95562 -37.80327),24,melbourne,15451.8,0.0038540823919998588,498,373,2,13,5074,1.0,0.3333333333333333,3
7133,1,1,-37.8061752319336,144.9617462158203,4,1.0,2.0,,199.0,1,144,4.918047206157947,0,2,POINT (144.9617462158203 -37.8061752319336),24,melbourne,15451.8,0.0038540823919998588,499,892,29,7,4486,1.0,0.3333333333333333,3
7134,1,1,-37.81428,144.95438,4,2.0,2.0,,162.0,2,124,4.8381242733870105,0,8,POINT (144.95438 -37.81428),24,melbourne,15451.8,0.0038540823919998588,489,685,24,32,4396,1.0,0.8333333333333334,3
7138,1,0,-37.81439,144.96665,5,2.0,3.0,,306.0,2,105,4.9324135936048314,0,8,POINT (144.96665 -37.81439),24,melbourne,15451.8,0.0038540823919998588,498,1042,127,11,3825,1.0,0.5,6
7139,1,1,-37.79357,144.92055,7,4.0,4.0,,272.0,1,66,4.563974145982087,0,10,POINT (144.92055 -37.79357),24,melbourne,15451.8,0.0038540823919998588,266,35,55,2,4326,0.9,0.16666666666666666,5
7148,1,1,-37.816616,144.954285,2,1.0,1.0,,91.0,2,8,4.956763440894494,2,4,POINT (144.954285 -37.816616),24,melbourne,15451.8,0.0038540823919998588,487,607,49,42,3801,1.0,0.8333333333333334,1
7150,1,1,-37.80504,144.96116,8,3.0,4.0,,296.0,1,77,4.966943501402578,0,8,POINT (144.96116 -37.80504),24,melbourne,15451.8,0.0038540823919998588,495,717,24,5,4515,1.0,0.3333333333333333,5
7157,1,1,-37.806175,144.961746,6,2.0,3.0,,197.0,1,217,4.91879640811149,0,8,POINT (144.961746 -37.806175),24,melbourne,15451.8,0.0038540823919998588,499,892,29,7,4486,1.0,0.3333333333333333,3
7159,1,1,-37.80862,144.94962,3,2.0,2.0,,159.0,5,1,4.999999999999999,0,2,POINT (144.94962 -37.80862),24,melbourne,15451.8,0.0038540823919998588,492,283,5,8,4838,1.0,0.16666666666666666,3
7162,1,1,-37.82062530517578,144.95565795898438,2,1.0,1.0,,160.0,1,1293,4.7023525262719374,0,2,POINT (144.9556579589844 -37.82062530517578),24,melbourne,15451.8,0.0038540823919998588,492,584,27,18,3637,1.0,0.5,3
7172,1,1,-37.808884,144.962555,5,2.0,3.0,,183.0,3,10,4.171931861450197,0,2,POINT (144.962555 -37.808884),24,melbourne,15451.8,0.0038540823919998588,500,1103,62,12,4700,1.0,0.5,3
7176,1,1,-37.81591,144.95488,4,2.0,2.0,,140.0,2,97,4.802216831825103,0,8,POINT (144.95488 -37.81591),24,melbourne,15451.8,0.0038540823919998588,491,675,41,34,4088,1.0,0.6666666666666666,2
7177,1,1,-37.810116,144.958725,4,2.0,4.0,,186.0,1,142,4.861978372712269,0,8,POINT (144.958725 -37.810116),24,melbourne,15451.8,0.0038540823919998588,489,987,23,15,5691,1.0,0.3333333333333333,3
7178,1,1,-37.81825,144.95878,2,0.0,1.0,,137.0,3,47,4.82138303689289,0,2,POINT (144.95878 -37.81825),24,melbourne,15451.8,0.0038540823919998588,495,881,32,14,4729,1.0,0.3333333333333333,2
7179,1,1,-37.78954,144.92232,7,3.0,4.0,,850.0,25,0,0.0,0,8,POINT (144.92232 -37.78954),24,melbourne,15451.8,0.0038540823919998588,261,70,27,7,5703,0.9,0.3333333333333333,10
7190,1,1,-37.82476043701172,144.96295166015625,8,3.0,9.0,,493.0,1,0,0.0,0,8,POINT (144.9629516601562 -37.82476043701172),24,melbourne,15451.8,0.0038540823919998588,493,501,7,3,2647,1.0,0.3333333333333333,9
7191,1,1,-37.8209,144.9556,6,2.0,3.0,,263.0,1,68,4.902432365937753,0,8,POINT (144.9556 -37.8209),24,melbourne,15451.8,0.0038540823919998588,494,566,22,18,3571,1.0,0.5,5
7196,1,1,-37.81504,144.95838,4,2.0,3.0,,221.0,3,1,4.999999999999999,0,2,POINT (144.95838 -37.81504),24,melbourne,15451.8,0.0038540823919998588,490,1002,54,24,4966,1.0,0.5,4
7198,1,1,-37.8127,144.94225,3,1.0,1.0,,180.0,3,3,4.999999999999999,0,2,POINT (144.94225 -37.8127),24,melbourne,15451.8,0.0038540823919998588,479,142,9,4,1774,0.8,0.3333333333333333,3
7199,1,1,-37.81406,144.94352,4,2.0,2.0,,199.0,3,4,4.192378287756838,0,2,POINT (144.94352 -37.81406),24,melbourne,15451.8,0.0038540823919998588,477,177,13,4,2141,0.9,0.16666666666666666,3
7203,1,1,-37.80918,144.96036,4,2.0,3.0,,228.0,5,32,4.726801382308416,0,2,POINT (144.96036 -37.80918),24,melbourne,15451.8,0.0038540823919998588,494,1020,36,16,5526,1.0,0.5,4
7209,1,1,-37.81784589999999,144.9628734,6,2.0,2.0,,252.0,3,10,4.867644274525713,0,8,POINT (144.9628734 -37.81784589999999),24,melbourne,15451.8,0.0038540823919998588,494,1070,62,23,4464,1.0,0.5,5
7210,1,1,-37.80745,144.96089,2,1.0,1.0,,187.0,1,8,4.956763440894494,2,4,POINT (144.96089 -37.80745),24,melbourne,15451.8,0.0038540823919998588,496,905,40,8,4855,1.0,0.3333333333333333,3
7212,1,1,-37.810116,144.958725,4,2.0,3.0,,186.0,1,120,4.732060190308263,0,8,POINT (144.958725 -37.810116),24,melbourne,15451.8,0.0038540823919998588,489,987,23,15,5691,1.0,0.3333333333333333,3
7213,1,1,-37.81453,144.94842,4,2.0,2.0,,168.0,1,50,4.7371724129222095,0,2,POINT (144.94842 -37.81453),24,melbourne,15451.8,0.0038540823919998588,480,357,1,2,3348,1.0,0.16666666666666666,3
7214,1,1,-37.809696,144.959503,4,2.0,2.0,,259.0,1,140,4.74056136881177,0,8,POINT (144.959503 -37.809696),24,melbourne,15451.8,0.0038540823919998588,493,1011,31,13,5689,1.0,0.3333333333333333,5
7216,1,1,-37.811432,144.960907,1,1.0,1.0,,81.0,1,27,4.849402945107088,2,6,POINT (144.960907 -37.811432),24,melbourne,15451.8,0.0038540823919998588,491,1127,44,19,5530,1.0,0.5,1
7217,1,1,-37.825,144.96421,4,2.0,2.0,,142.0,1,66,4.896280190620218,0,8,POINT (144.96421 -37.825),24,melbourne,15451.8,0.0038540823919998588,493,469,4,4,2536,1.0,0.3333333333333333,2
7219,1,1,-37.80556,144.96249,8,3.0,4.0,,242.0,1,107,4.94117648489989,0,8,POINT (144.96249 -37.80556),24,melbourne,15451.8,0.0038540823919998588,500,856,18,5,4424,1.0,0.3333333333333333,4
7226,1,1,-37.81712,144.96479,4,1.0,4.0,,175.0,2,85,4.863890461926234,0,2,POINT (144.96479 -37.81712),24,melbourne,15451.8,0.0038540823919998588,495,1094,121,20,3982,1.0,0.6666666666666666,3
7227,1,1,-37.80042,144.96825,2,0.0,1.0,,100.0,7,4,4.753326001009662,0,2,POINT (144.96825 -37.80042),24,melbourne,15451.8,0.0038540823919998588,494,354,28,10,4089,0.9,0.16666666666666666,1
7228,1,1,-37.80707,144.96267,8,3.0,4.0,,285.0,1,259,4.928256807621072,0,8,POINT (144.96267 -37.80707),24,melbourne,15451.8,0.0038540823919998588,500,963,23,9,4477,1.0,0.3333333333333333,5
7233,1,0,-37.81616,144.95277,11,3.0,6.0,,337.0,1,50,4.657344781408508,0,8,POINT (144.95277 -37.81616),24,melbourne,15451.8,0.0038540823919998588,482,506,35,36,3509,1.0,0.8333333333333334,6
7235,1,1,-37.81754,144.9621,2,1.0,1.0,,95.0,2,64,4.813204802534422,0,2,POINT (144.9621 -37.81754),24,melbourne,15451.8,0.0038540823919998588,493,1072,56,26,4815,1.0,0.5,1
7239,1,1,-37.82738,144.95914,4,2.0,2.0,,166.0,1,17,4.159741248337193,0,2,POINT (144.95914 -37.82738),24,melbourne,15451.8,0.0038540823919998588,482,319,8,8,2880,1.0,0.3333333333333333,3
7244,1,1,-37.80951,144.96223,2,1.0,1.0,,129.0,2,47,4.51414037280661,0,2,POINT (144.96223 -37.80951),24,melbourne,15451.8,0.0038540823919998588,501,1116,66,12,4859,1.0,0.5,2
7245,1,1,-37.82848,144.96903,4,1.0,2.0,,261.0,2,13,4.618014279957848,0,2,POINT (144.96903 -37.82848),24,melbourne,15451.8,0.0038540823919998588,485,196,18,2,1821,1.0,0.16666666666666666,5
7249,1,1,-37.81407,144.95431,4,2.0,2.0,,140.0,2,117,4.8281448485683915,0,8,POINT (144.95431 -37.81407),24,melbourne,15451.8,0.0038540823919998588,489,688,22,32,4479,1.0,0.8333333333333334,2
7257,1,1,-37.80923436461056,144.96063748188388,1,1.0,1.0,,138.0,2,0,0.0,2,4,POINT (144.9606374818839 -37.80923436461056),24,melbourne,15451.8,0.0038540823919998588,496,1030,34,17,5409,1.0,0.5,2
7263,1,1,-37.81614,144.9539,2,1.0,1.0,,181.0,1,249,4.900563546304054,0,2,POINT (144.9539 -37.81614),24,melbourne,15451.8,0.0038540823919998588,485,599,43,39,3766,1.0,0.8333333333333334,3
7265,1,1,-37.81007,144.95136,4,2.0,3.0,,580.0,4,1,4.999999999999999,0,8,POINT (144.95136 -37.81007),24,melbourne,15451.8,0.0038540823919998588,492,449,9,7,5157,1.0,0.16666666666666666,10
7267,1,1,-37.82578,144.96682,6,3.0,3.0,,379.0,2,73,4.97939279015038,0,8,POINT (144.96682 -37.82578),24,melbourne,15451.8,0.0038540823919998588,493,336,11,9,2110,1.0,0.3333333333333333,7
7268,1,1,-37.8061752319336,144.9617462158203,6,2.0,3.0,,197.0,1,208,4.904538725076532,0,8,POINT (144.9617462158203 -37.8061752319336),24,melbourne,15451.8,0.0038540823919998588,499,892,29,7,4486,1.0,0.3333333333333333,3
7272,1,1,-37.81657,144.95404,2,0.0,1.0,,145.0,14,12,4.935520968718238,0,2,POINT (144.95404 -37.81657),24,melbourne,15451.8,0.0038540823919998588,488,590,47,42,3749,1.0,0.8333333333333334,2
7275,1,1,-37.808,144.9606,4,2.0,2.0,,168.0,2,58,4.50761148888836,0,2,POINT (144.9606 -37.808),24,melbourne,15451.8,0.0038540823919998588,497,946,56,10,5084,1.0,0.5,3
7277,1,1,-37.80833,144.96031,6,3.0,3.0,,304.0,2,80,4.559824387569565,0,8,POINT (144.96031 -37.80833),24,melbourne,15451.8,0.0038540823919998588,495,960,56,13,5284,1.0,0.5,6
7279,1,1,-37.81164,144.97024,4,2.0,2.0,,167.0,2,48,4.436833216265411,0,2,POINT (144.97024 -37.81164),24,melbourne,15451.8,0.0038540823919998588,497,919,57,12,3050,1.0,0.6666666666666666,3
7285,1,1,-37.81453,144.9731,6,3.0,3.0,,1856.0,1,1,3.3217741392492184,0,10,POINT (144.9731 -37.81453),24,melbourne,15451.8,0.0038540823919998588,496,682,42,10,1798,1.0,0.16666666666666666,10
7288,1,1,-37.79993,144.96804,2,1.0,2.0,,68.0,7,16,4.696789570002493,2,9,POINT (144.96804 -37.79993),24,melbourne,15451.8,0.0038540823919998588,494,309,39,13,4042,0.9,0.16666666666666666,1
7294,1,1,-37.809036,144.96109,6,2.0,3.0,,131.0,1,50,4.410791685993495,0,2,POINT (144.96109 -37.809036),24,melbourne,15451.8,0.0038540823919998588,498,1040,44,16,5170,1.0,0.5,2
7295,1,1,-37.80862,144.96193,2,1.0,1.0,,118.0,2,30,4.621860934011022,0,2,POINT (144.96193 -37.80862),24,melbourne,15451.8,0.0038540823919998588,498,1073,51,13,4831,1.0,0.5,2
7296,1,1,-37.82257,144.96786,4,2.0,2.0,,173.0,1,18,3.939197957441363,0,2,POINT (144.96786 -37.82257),24,melbourne,15451.8,0.0038540823919998588,493,519,8,9,2127,1.0,0.5,3
7302,0,1,-37.81091,144.95049,4,2.0,2.0,,309.0,1,8,4.287000661658545,0,2,POINT (144.95049 -37.81091),24,melbourne,15451.8,0.0038540823919998588,484,412,3,11,4674,1.0,0.3333333333333333,6
7303,1,1,-37.81013,144.96214,2,1.0,1.0,,113.0,2,31,4.565375919418779,0,2,POINT (144.96214 -37.81013),24,melbourne,15451.8,0.0038540823919998588,501,1126,73,15,4979,1.0,0.5,2
7307,1,1,-37.820187,144.956467,4,2.0,3.0,,205.0,2,55,4.789486859527119,0,2,POINT (144.956467 -37.820187),24,melbourne,15451.8,0.0038540823919998588,492,647,31,10,3942,1.0,0.3333333333333333,4
7308,1,1,-37.80799,144.95921,6,2.0,3.0,,175.0,1,12,4.360472663282845,0,2,POINT (144.95921 -37.80799),24,melbourne,15451.8,0.0038540823919998588,490,856,81,7,5428,1.0,0.3333333333333333,3
7311,1,1,-37.801,144.96778,2,1.0,1.0,,68.0,7,14,4.424911145232785,2,9,POINT (144.96778 -37.801),24,melbourne,15451.8,0.0038540823919998588,494,388,34,12,4166,1.0,0.16666666666666666,1
7313,1,1,-37.84207,144.97853,7,3.0,4.0,,419.0,2,63,4.745427424902369,0,8,POINT (144.97853 -37.84207),24,melbourne,15451.8,0.0038540823919998588,453,59,4,4,1370,0.9,0.16666666666666666,8
7314,1,1,-37.81277,144.96,4,2.0,2.0,,299.0,2,106,4.9470916260586,0,8,POINT (144.96 -37.81277),24,melbourne,15451.8,0.0038540823919998588,490,1116,36,25,5555,1.0,0.5,5
7317,0,1,-37.83603,144.98389,3,1.0,2.0,,226.0,4,27,4.986133023822842,0,2,POINT (144.98389 -37.83603),24,melbourne,15451.8,0.0038540823919998588,465,71,5,4,1994,0.9,0.3333333333333333,4
7320,1,1,-37.81074,144.94812,2,1.0,1.0,,152.0,30,24,4.6513445369386694,0,2,POINT (144.94812 -37.81074),24,melbourne,15451.8,0.0038540823919998588,487,295,0,7,4118,1.0,0.16666666666666666,3
7321,1,1,-37.80697,144.96256,4,2.0,2.0,,699.0,14,0,0.0,0,8,POINT (144.96256 -37.80697),24,melbourne,15451.8,0.0038540823919998588,500,954,23,9,4486,1.0,0.3333333333333333,10
7328,1,1,-37.81245,144.96729,2,1.0,1.0,,141.0,3,74,4.914142147656961,0,2,POINT (144.96729 -37.81245),24,melbourne,15451.8,0.0038540823919998588,496,1046,97,12,3768,1.0,0.3333333333333333,2
7329,1,1,-37.80967,144.9624,4,2.0,2.0,,189.0,2,48,4.4858389393315345,0,2,POINT (144.9624 -37.80967),24,melbourne,15451.8,0.0038540823919998588,502,1124,74,14,4842,1.0,0.5,3
7330,1,1,-37.82344,144.96279,5,1.0,2.0,,117.0,1,43,4.769187798674892,2,3,POINT (144.96279 -37.82344),24,melbourne,15451.8,0.0038540823919998588,493,589,9,6,2788,1.0,0.5,2
7341,1,1,-37.810116,144.958725,5,2.0,4.0,,187.0,1,139,4.874306493804119,0,8,POINT (144.958725 -37.810116),24,melbourne,15451.8,0.0038540823919998588,489,987,23,15,5691,1.0,0.3333333333333333,3
7342,1,1,-37.80867,144.96022,4,2.0,2.0,,189.0,2,46,4.380683762368481,0,2,POINT (144.96022 -37.80867),24,melbourne,15451.8,0.0038540823919998588,495,979,54,14,5415,1.0,0.5,3
7343,1,1,-37.81674,144.96575,2,1.0,1.0,,100.0,1,0,0.0,3,4,POINT (144.96575 -37.81674),24,melbourne,15451.8,0.0038540823919998588,496,1047,142,20,3706,1.0,0.6666666666666666,1
7348,1,1,-37.80583,144.96291,6,2.0,3.0,,194.0,1,281,4.914668242673564,0,8,POINT (144.96291 -37.80583),24,melbourne,15451.8,0.0038540823919998588,501,913,18,5,4447,1.0,0.3333333333333333,3
7350,1,1,-37.82144,144.96319,2,1.0,1.0,,225.0,4,0,0.0,0,5,POINT (144.96319 -37.82144),24,melbourne,15451.8,0.0038540823919998588,493,741,18,14,3067,1.0,0.5,4
7351,1,1,-37.79704,144.97106,1,1.0,1.0,,65.0,7,10,4.605202244220347,2,23,POINT (144.97106 -37.79704),24,melbourne,15451.8,0.0038540823919998588,495,373,36,6,3458,0.9,0.16666666666666666,1
7353,1,0,-37.81429,144.94186,2,1.0,1.0,,207.0,21,0,0.0,0,2,POINT (144.94186 -37.81429),24,melbourne,15451.8,0.0038540823919998588,474,139,15,4,1477,0.8,0.3333333333333333,4
7357,1,1,-37.81154,144.96884,2,1.0,1.0,,154.0,5,29,4.835369478929344,0,2,POINT (144.96884 -37.81154),24,melbourne,15451.8,0.0038540823919998588,495,992,65,8,3609,1.0,0.5,3
7359,1,1,-37.81796,144.95343,4,2.0,3.0,,132.0,1,26,4.176030322865984,0,2,POINT (144.95343 -37.81796),24,melbourne,15451.8,0.0038540823919998588,484,528,54,41,3355,1.0,0.8333333333333334,2
7366,1,1,-37.80901,144.9696,4,2.0,2.0,,178.0,4,75,4.81393323668295,0,2,POINT (144.9696 -37.80901),24,melbourne,15451.8,0.0038540823919998588,500,969,35,11,3899,1.0,0.5,3
7367,1,1,-37.820187,144.956467,4,2.0,2.0,,187.0,3,118,4.822947135701019,0,2,POINT (144.956467 -37.820187),24,melbourne,15451.8,0.0038540823919998588,492,647,31,10,3942,1.0,0.3333333333333333,3
7368,1,1,-37.77637,144.94191,8,4.0,5.0,,571.0,2,34,4.83582528568914,0,10,POINT (144.94191 -37.77637),24,melbourne,15451.8,0.0038540823919998588,341,25,4,8,903,0.6,0.16666666666666666,10
7369,1,1,-37.82428,144.963791,6,3.0,4.0,,444.0,2,81,4.845889660195868,0,8,POINT (144.963791 -37.82428),24,melbourne,15451.8,0.0038540823919998588,494,511,5,2,2598,1.0,0.16666666666666666,8
7373,1,1,-37.8128,144.94301,2,1.0,1.0,,145.0,3,3,4.80940208328272,0,2,POINT (144.94301 -37.8128),24,melbourne,15451.8,0.0038540823919998588,479,155,9,5,2048,0.8,0.3333333333333333,2
7374,1,1,-37.80744,144.96141,5,2.0,3.0,,222.0,3,19,4.635902365445998,0,2,POINT (144.96141 -37.80744),24,melbourne,15451.8,0.0038540823919998588,497,926,35,10,4713,1.0,0.5,4
7375,1,1,-37.8116241,144.9609753,4,2.0,2.0,,172.0,1,152,4.847071426049269,0,2,POINT (144.9609753 -37.8116241),24,melbourne,15451.8,0.0038540823919998588,490,1145,50,20,5516,1.0,0.5,3
7376,1,1,-37.80834,144.96229,4,2.0,2.0,,151.0,2,52,4.53221523688327,0,2,POINT (144.96229 -37.80834),24,melbourne,15451.8,0.0038540823919998588,499,1061,49,14,4692,1.0,0.5,3
7377,1,1,-37.8139,144.94332,4,2.0,2.0,,199.0,3,57,4.875814849143091,0,8,POINT (144.94332 -37.8139),24,melbourne,15451.8,0.0038540823919998588,477,170,14,5,2062,0.9,0.3333333333333333,3
7378,1,1,-37.80999,144.96037,3,1.0,2.0,,146.0,1,30,4.899359423755563,0,2,POINT (144.96037 -37.80999),24,melbourne,15451.8,0.0038540823919998588,496,1039,28,16,5592,1.0,0.5,2
7379,1,1,-37.818035,144.97818,2,1.0,1.0,,186.0,2,34,4.870880996239315,0,2,POINT (144.97818 -37.818035),24,melbourne,15451.8,0.0038540823919998588,494,202,6,7,895,0.8,0.16666666666666666,3
7380,1,1,-37.8083,144.96035,4,2.0,2.0,,179.0,2,45,4.449114835017354,0,2,POINT (144.96035 -37.8083),24,melbourne,15451.8,0.0038540823919998588,496,961,56,13,5268,1.0,0.5,3
7381,1,1,-37.82157,144.95446,6,2.0,2.0,,272.0,3,40,4.766491188892084,0,8,POINT (144.95446 -37.82157),24,melbourne,15451.8,0.0038540823919998588,487,461,11,18,3284,1.0,0.5,5
7387,1,1,-37.81949,144.94804,8,2.0,5.0,,247.0,1,68,4.280220389445338,0,8,POINT (144.94804 -37.81949),24,melbourne,15451.8,0.0038540823919998588,472,318,81,10,2444,1.0,0.3333333333333333,4
7388,1,1,-37.81229,144.96694,2,1.0,1.0,,136.0,2,84,4.786769307652321,0,2,POINT (144.96694 -37.81229),24,melbourne,15451.8,0.0038540823919998588,496,1064,99,13,3835,1.0,0.3333333333333333,2
7389,0,1,-37.7868,144.95811,4,1.0,2.0,,146.0,7,12,4.583282745988437,0,2,POINT (144.95811 -37.7868),24,melbourne,15451.8,0.0038540823919998588,490,18,10,6,962,0.4,0.3333333333333333,2
7391,1,1,-37.814732,144.973358,4,2.0,2.0,,385.0,2,104,4.932956112803142,0,2,POINT (144.973358 -37.814732),24,melbourne,15451.8,0.0038540823919998588,495,659,43,9,1720,1.0,0.16666666666666666,7
7392,1,1,-37.78791,144.92221,2,1.0,1.0,,122.0,2,30,4.787816464873225,0,8,POINT (144.92221 -37.78791),24,melbourne,15451.8,0.0038540823919998588,247,69,16,9,5595,0.9,0.3333333333333333,2
7395,1,1,-37.78793,144.92216,4,2.0,3.0,,161.0,2,52,4.557832536375812,0,8,POINT (144.92216 -37.78793),24,melbourne,15451.8,0.0038540823919998588,247,68,14,9,5589,0.9,0.3333333333333333,3
7398,1,1,-37.81,144.96069,4,2.0,2.0,,201.0,2,51,4.312129865645617,0,2,POINT (144.96069 -37.81),24,melbourne,15451.8,0.0038540823919998588,497,1045,30,17,5530,1.0,0.5,4
7400,1,0,-37.80773,144.96322,12,3.0,7.0,,471.0,1,76,4.835737615244818,0,8,POINT (144.96322 -37.80773),24,melbourne,15451.8,0.0038540823919998588,502,1051,25,11,4459,1.0,0.5,9
7401,1,1,-37.80796,144.96826,2,1.0,1.0,,135.0,2,41,4.507782066009623,0,2,POINT (144.96826 -37.80796),24,melbourne,15451.8,0.0038540823919998588,501,1015,23,14,4375,1.0,0.5,2
7402,1,1,-37.811375,144.960938,3,1.0,2.0,,104.0,1,39,4.938099834330032,2,4,POINT (144.960938 -37.811375),24,melbourne,15451.8,0.0038540823919998588,492,1124,41,19,5519,1.0,0.5,2
7403,1,1,-37.81656,144.96578,2,0.0,1.0,,86.0,2,114,4.532284933647978,0,2,POINT (144.96578 -37.81656),24,melbourne,15451.8,0.0038540823919998588,496,1045,148,20,3742,1.0,0.6666666666666666,1
7404,1,1,-37.78749,144.92182,4,2.0,2.0,,189.0,1,31,4.894685518590004,0,8,POINT (144.92182 -37.78749),24,melbourne,15451.8,0.0038540823919998588,242,53,24,9,5356,0.8,0.3333333333333333,3
7405,1,1,-37.78836,144.92253,2,1.0,1.0,,121.0,2,88,4.918018394250005,0,8,POINT (144.92253 -37.78836),24,melbourne,15451.8,0.0038540823919998588,257,76,12,8,5794,0.9,0.3333333333333333,2
7406,1,1,-37.82231188599137,144.965091760427,8,3.0,5.0,,247.0,1,33,4.022702354898287,0,8,POINT (144.965091760427 -37.82231188599137),24,melbourne,15451.8,0.0038540823919998588,495,619,8,5,2689,1.0,0.5,4
7421,1,1,-37.80054,144.96954,2,1.0,2.0,,68.0,7,15,3.9944753968902904,2,11,POINT (144.96954 -37.80054),24,melbourne,15451.8,0.0038540823919998588,494,404,17,10,4128,0.9,0.16666666666666666,1
7423,1,1,-37.79443,144.96469,7,3.0,4.0,,407.0,1,107,4.903356566822051,0,8,POINT (144.96469 -37.79443),24,melbourne,15451.8,0.0038540823919998588,486,195,6,0,2933,0.9,0.0,8
7424,1,1,-37.815018,144.953949,14,3.0,6.0,,331.0,1,36,4.430589515756835,0,8,POINT (144.953949 -37.815018),24,melbourne,15451.8,0.0038540823919998588,487,648,36,37,4113,1.0,0.6666666666666666,6
7426,1,1,-37.80873,144.96011,4,2.0,2.0,,153.0,2,51,4.583782807906078,0,2,POINT (144.96011 -37.80873),24,melbourne,15451.8,0.0038540823919998588,495,976,53,13,5464,1.0,0.5,3
7428,1,1,-37.80504,144.96055,4,2.0,2.0,,141.0,1,1,4.628954103904306,0,2,POINT (144.96055 -37.80504),24,melbourne,15451.8,0.0038540823919998588,494,693,23,5,4567,1.0,0.3333333333333333,2
7432,1,1,-37.81415,144.95336,12,2.0,4.0,,154.0,1,7,4.765667003206849,0,2,POINT (144.95336 -37.81415),24,melbourne,15451.8,0.0038540823919998588,486,621,26,37,4348,1.0,0.6666666666666666,3
7433,1,1,-37.81393,144.95347,4,2.0,2.0,,133.0,3,30,4.780740386584687,0,2,POINT (144.95347 -37.81393),24,melbourne,15451.8,0.0038540823919998588,484,623,23,36,4447,1.0,0.6666666666666666,2
7434,1,1,-37.81046,144.9685,5,2.0,2.0,,251.0,3,53,4.850895029617913,0,2,POINT (144.9685 -37.81046),24,melbourne,15451.8,0.0038540823919998588,499,1022,52,13,3845,1.0,0.5,5
